"","LN.2007.X","LN.2007.Y","LN.2008.X","LN.2008.Y","LN.2009.X","LN.2009.Y","LN.2010.X","LN.2010.Y","LN.2011.X","LN.2011.Y","LN.2012.X","LN.2012.Y","LN.2013.X","LN.2013.Y","LN.2014.X","LN.2014.Y","LN.2015.X","LN.2015.Y"
"owning",5.54899645808737,0,3.06188925081433,4.10154498998895,3.73364126250962,7.31251099458863,5.08748317631226,5.02541708221579,5.08882602413792,0,3.78953505319924,0,3.13177547578896,0,2.61411622762919,0,2.20983379465784,0
"infrastructure",1.06257378984652,0,0.586319218241042,0,0.346420323325635,4.13315838824576,1.64199192462988,5.8040028273478,2.79885431327586,0,2.08424427925958,0,1.72247651168393,5.27571657419885,2.60406193444601,0,2.20133443390916,0
"riders",0,0,0,0,0,0,0,0,0,0,0,0,0,5.9124409883263,1.3070581138146,6.22090799944826,2.19283507316047,0
"reducing",2.95159386068477,5.33100016866252,4.69055374592836,3.19920509219138,4.27251732101616,6.51767284300291,5.19515477792733,4.52995342622269,5.03010880078247,0,3.74580964873924,0,3.09563960491447,0,2.58395334807963,0,2.18433571241179,0
"passengers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4845299368362,1.30890155529734,5.03206709422791
"leader",0,0,0,4.18357588978872,1.96304849884527,5.48438324594146,3.23014804845222,3.89292872566011,3.42517136240052,0,2.55064859349948,3.23218189768255,3.07154902433148,0,2.56384476171325,0,2.16733699091442,0
"laws",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34609281202586,0.93492968235524,7.10409472126296
"team",1.53482880755608,3.40276606510373,2.80130293159609,0,1.65511932255581,0,1.15746971736205,3.82214820337538,1.89852355515915,4.0335254059717,2.53607345867949,3.15137735024048,3.03541315345699,0,2.53368188216368,0,2.14183890866837,0
"cyclists",0,0,0,0,0,0,0,4.81307551536158,1.33092372938992,4.13829229963333,2.14254481853957,4.16143419326628,3.011322572874,0,2.5135732957973,0,2.124840187171,0
"leaders",0,0,0,0,0,0,0,6.2994664833409,1.74194429287798,3.82399161864851,2.36117184083952,0,1.95133702722235,0,1.62879549567665,0,1.37689644128681,4.2920572274297
"rooms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0957231868707,1.24090666930787,4.93339911198814
"chairman",0,0,0,3.19920509219138,1.50115473441108,3.25883642150146,2.15343203230148,0,1.56579262281167,4.55735987427971,2.43404751493951,3.11097507651945,2.93905083112502,0,2.45324753669817,0,2.0738440226789,0
"regulation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79086581216379,0.662950138397354,8.14010853478044
"individuals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17967256212931,0.730945024386823,7.7454366058214
"cash",4.84061393152302,0,2.67100977198697,0,1.57813702848345,3.33832023666003,2.23418573351278,0,1.6245098461671,3.6668412781561,2.22999562745955,0,1.84292941459889,0,1.53830685702795,4.32547509336638,2.05684530118153,0
"relayrides",0,0,0,0,0,0,0,0,0,5.70979570455737,1.58868969537968,5.3331001311762,2.90291496025054,0,2.4230846571486,0,2.04834594043285,0
"hybrid",1.06257378984652,3.62961713611064,2.67100977198697,3.44529779159071,3.19476520400308,5.08696417014861,3.95693135935396,6.37024700562563,4.63866064507958,0,3.4543069523393,0,2.85473379908455,0,2.38286748441584,0,2.01434849743811,0
"governments",1.41676505312869,0,0.781758957654725,0,0.461893764434181,3.33832023666003,1.4535666218035,0,1.05691002039788,0,0.787057280279842,0,0.650445675740782,0,0.542931831892218,0,0.458965480428936,8.68278243709917
"airport",0,0,0,0,0,0,0,0,0,3.92875851231011,1.09313511149978,0,0.903396771862199,7.04944887069674,2.31248743213352,0,1.95485297219732,0
"avis",0,0,0,0,0,0,0,0,0,0,0,0,0,10.3240315719236,2.28232455258395,0,1.92935488995127,0
"helmets",0,0,0,0,0,0,0,0,0,0,0,5.25229558373414,1.56588773789448,4.41159058359732,2.28232455258395,0,1.92935488995127,0
"vancouver",0,3.40276606510373,1.95439739413681,0,1.15473441108545,0,0.807537012113055,0,0.587172233554377,0,0.437254044599911,3.59580236117183,1.43338954468802,4.86639373654549,2.27227025940076,0,1.92085552920259,0
"hosts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92930293697412,1.03692201133945,5.03206709422791
"ondemand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7054760730143
"taxis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92930293697412,1.03692201133945,4.63739516526887
"apartment",0,0,0,0,0,0,0,0,0,0,0,0,0,5.41215752008331,1.19646088879952,4.56847931209483,1.81036383946969,0
"european",1.18063754427391,3.28934052960029,2.54071661237785,0,1.50115473441108,0,1.04979811574697,5.23775864906997,2.21168207972148,0,1.64699023465967,3.87861827721906,2.51746567092267,0,2.10134727528654,0,1.77636639647496,0
"hotels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15168943704308,0.900932239360506,4.68672915638875
