"","GSE.2007.X","GSE.2007.Y","GSE.2008.X","GSE.2008.Y","GSE.2009.X","GSE.2009.Y","GSE.2010.X","GSE.2010.Y","GSE.2011.X","GSE.2011.Y","GSE.2012.X","GSE.2012.Y","GSE.2013.X","GSE.2013.Y","GSE.2014.X","GSE.2014.Y","GSE.2015.X","GSE.2015.Y"
"board",4.07969639468691,6.92599620493359,3.756201275691,8.57547838412473,4.3050430504305,0,3.21469575200919,0,2.68353459842822,0,2.1822149481724,0,2.24935732647815,0,1.8775564943338,0,1.69082125603865,0
"amazon",7.30550284629981,0,3.63808173871957,0,2.36777367773678,0,1.76808266360505,7.11825487944891,2.66436649415372,0,2.16662769854259,0,2.23329048843188,0,1.86414537651713,0,1.67874396135266,0
"infographic",0,15.3700189753321,3.82707299787385,0,2.49077490774908,0,1.85993111366246,0,1.55261644623347,6.49798734905118,2.14324682409789,0,2.20919023136247,0,1.84402869979213,0,1.66062801932367,0
"regulations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99215449607725,0.89975845410628,7.54830917874396
"providers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08690404345202,0.809178743961353,8.27294685990338
"students",0,0,0,0,0,0,0,9.81630309988519,1.63887291546866,5.57791834387579,2.08869145039358,0,2.15295629820051,0,1.79708978743378,0,1.61835748792271,0
"ride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1816535908268,0.718599033816425,8.81642512077295
"carsharing",0,0,0,0,0,0,0,0,0,0,0,8.07419530823786,1.18894601542416,7.39074550128535,1.76356199289211,0,1.58816425120773,0
"seats",0,0,0,0,0,0,0,7.29047072330654,1.21717462142994,7.64807360552041,2.02634245187437,0,2.08868894601542,0,1.7434453161671,0,1.57004830917874,0
"crowdsourcing",0,0,0,0,0,0,0,0,0,0,0,13.8025095471904,2.03245501285347,0,1.69650640380876,0,1.52777777777778,0
"employment",5.31309297912714,0,2.6458776281597,0,1.7220172201722,0,1.28587830080367,0,1.07341383937129,0,0.872885979268958,0,0.89974293059126,0,0.751022597733521,0,0.676328502415459,8.27294685990338
"coworking",0,0,0,0,0,0,0,0,0,6.55549166187464,0.888473228898761,6.98308783415166,1.94408740359897,0,1.62274525581707,0,1.46135265700483,0
"programmeoxford",7.30550284629981,8.34914611005693,5.7169855894165,0,3.72078720787208,0,2.77841561423651,0,2.31934061721295,0,1.88605720520614,0,1.94408740359897,0,1.62274525581707,0,1.46135265700483,0
"driving",0,0,0,0,0,0,0,0,0,0,0,0,0,6.61953727506427,0.690672567558506,8.20760410380205,1.44323671497585,0
"foundation",0,0,0,0,0,0,0,0,0,5.80793559516964,0.787156106305043,7.52864157119476,1.91998714652956,0,1.60262857909207,0,1.44323671497585,0
"career",0,9.39278937381404,2.33876683203402,0,1.52214022140221,0,1.13662456946039,7.97933409873708,2.28100440866398,0,1.85488270594654,0,1.91195372750643,0,1.59592302018373,0,1.43719806763285,0
"individual",4.3168880455408,0,2.14977557287975,0,1.39913899138991,0,1.04477611940298,0,0.872148744489171,0,0.709219858156028,7.85597381342062,1.88785347043702,0,1.57580634345873,0,1.41908212560386,0
"works",3.93738140417457,0,1.96078431372549,0,1.27613776137761,0,0.95292766934558,0,0.79547632739122,0,0.646870859636816,8.23786142935079,1.87982005141388,0,1.56910078455039,0,1.41304347826087,0
"blogs",0,9.20303605313093,2.29151901724545,9.70942593905032,3.59778597785978,0,2.6865671641791,0,2.24266820011501,0,1.82370820668693,0,1.87982005141388,0,1.56910078455039,0,1.41304347826087,0
"independent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8888888888889
"africa",0,0,0,0,0,13.7761377613776,2.57175660160735,0,2.14682767874257,0,1.74577195853792,0,1.79948586118252,0,1.50204519546704,0,1.35265700483092,0
"sell",0,0,0,0,0,0,0,0,0,0,0,0,0,6.74807197943445,0.704083685375177,7.00060350030175,1.33454106280193,0
"apple",10.4838709677419,0,5.22088353413656,0,3.39790897908979,0,2.53731343283582,0,2.11807552233084,0,1.72239108409321,0,1.77538560411311,0,1.48192851874204,0,1.33454106280193,0
"tourism",0,0,0,0,0,0,0,12.284730195178,2.05098715737014,0,1.6678357103889,0,1.71915167095116,0,1.43498960638369,0,1.29227053140097,0
"lifestyle",0,0,0,15.1665485471297,3.29028290282903,0,2.45694603903559,0,2.05098715737014,0,1.6678357103889,0,1.71915167095116,0,1.43498960638369,0,1.29227053140097,0
"natural",3.36812144212524,0,1.67729742499409,0,1.09163591635916,8.30258302583026,2.36509758897819,0,1.97431474027219,0,1.60548671186969,0,1.65488431876607,0,1.38134513511701,0,1.243961352657,0
"owners",3.8899430740038,0,1.93716040633121,0,1.26076260762608,0,0.941446613088404,0,0.785892275253978,0,0.639077234821916,0,0.658740359897172,7.7120822622108,1.35452289948367,0,1.21980676328502,0
"california",0,0,0,7.44153082919915,1.61439114391144,0,1.20551090700344,0,1.00632547441058,5.52041403105233,1.56651858779518,0,1.61471722365039,0,1.34781734057534,0,1.21376811594203,0
