"","GSC.2011.X","GSC.2011.Y","GSC.2010.X","GSC.2010.Y","GSC.2009.X","GSC.2009.Y","GSC.2008.X","GSC.2008.Y","GSC.2007.X","GSC.2007.Y","GSC.2012.X","GSC.2012.Y","GSC.2013.X","GSC.2013.Y","GSC.2014.X","GSC.2014.Y","GSC.2015.X","GSC.2015.Y","GSE.2007.X","GSE.2007.Y","GSE.2008.X","GSE.2008.Y","GSE.2009.X","GSE.2009.Y","GSE.2010.X","GSE.2010.Y","GSE.2011.X","GSE.2011.Y","GSE.2012.X","GSE.2012.Y","GSE.2013.X","GSE.2013.Y","GSE.2014.X","GSE.2014.Y","GSE.2015.X","GSE.2015.Y","LN.2007.X","LN.2007.Y","LN.2008.X","LN.2008.Y","LN.2009.X","LN.2009.Y","LN.2010.X","LN.2010.Y","LN.2011.X","LN.2011.Y","LN.2012.X","LN.2012.Y","LN.2013.X","LN.2013.Y","LN.2014.X","LN.2014.Y","LN.2015.X","LN.2015.Y"
"income",0,0,0,0,0,0,0,0,0,0,0,20.3266787658802,20.3266787658802,0,10.9712907844171,16.6377816291161,12.3838016882146,9.19502617801047,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00514138817481,0.730905921008517,8.56970428485214,1.51570048309179,11.6545893719807,0,0,0,0,0,3.49728786697718,1.18438761776581,0,0.861185942546417,4.87166055526454,1.9967934703396,2.90896370791429,2.51746567092267,0,2.10134727528654,4.90868521831468,2.63480183209204,11.248149975333
"review",0,0,0,0,0,0,0,0,0,0,0,0,0,11.1161524500907,13.7141134805214,9.7053726169844,10.2655198204936,10.8638743455497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"relationship",0,0,0,0,0,0,0,0,0,0,0,3.81125226860254,3.81125226860254,6.11388384754991,9.599879436365,11.0051993067591,9.16564269686933,11.5183246073298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"theory",0,0,0,0,0,0,0,0,0,0,0,2.9038112522686,2.90381125226861,11.5925589836661,15.869188456032,11.7850953206239,12.1393845496314,9.03141361256545,4.3168880455408,16.4136622390892,6.23671155209072,0,4.0590405904059,15.3136531365314,5.88978185993111,7.74971297359357,6.21046578493387,0,5.05026888005611,0,5.20565552699229,0,4.34520217260109,0,3.91304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"things",0,0,0,0,0,0,0,0,0,0,0,4.90018148820327,4.90018148820327,16.4360254083485,22.9221611031573,4.85268630849219,11.8134950315205,9.19502617801047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"home",0,0,0,0,0,0,0,0,0,0,0,7.07803992740472,7.07803992740472,6.27268602540835,11.5590385050109,7.71230502599652,8.43239128111978,11.8455497382199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0354191263282,6.69210659470401,9.38110749185668,8.44918267937723,9.50731331793687,7.07405954911294,9.04441453566622,6.37024700562563,8.33784571647214,9.63855421686748,8.8908322401982,8.04005247048534,9.74463984582026,13.0528504896127,11.0195053287754,14.9690598736724,11.9331024911524,14.7508633448446
"benefits",0,0,0,0,0,0,0,0,0,0,0.453720508166969,0,0.181488203266788,10.2427404718693,12.7345339461985,10.5719237435009,10.2655198204936,10.3730366492147,3.98481973434535,0,1.98440822111977,8.36286321757619,3.10578105781058,0,2.31917336394948,7.4052812858783,3.17232125742765,6.38297872340426,3.44478216818643,9.32896890343699,4.92448586118252,9.70437017994859,5.12304700596794,11.2854556427278,5.74275362318841,16.5458937198068,6.25737898465173,3.28934052960029,5.34201954397395,5.82419388578431,5.88914549653581,8.26631677649152,6.91790040376848,5.8040028273478,6.63504623916444,5.50026191723415,6.47135986007869,5.3331001311762,6.93808720790172,5.50311815067294,7.00784234868288,5.7348995619914,6.92697901017749,17.2668968919585
"customers",0,0,0,0,0,0,0,0,0,0,0,0,0,11.9101633393829,14.6936930148444,12.2183708838821,11.8542312212843,8.99869109947645,0,10.7210626185958,2.66950153555398,10.9142452161588,4.10516605166052,7.81057810578106,4.52353616532721,14.2939150401837,6.16254552424766,10.580793559517,6.44532772192347,15.2755046372068,8.89299485861183,17.3521850899743,9.23355461677731,21.4242607121304,10.4589371980676,23.0676328502415,5.19480519480521,4.19674481362793,5.27687296416937,8.69527537877657,7.19784449576599,6.04076995205149,7.07940780619111,8.21054058502861,7.41794255057029,8.32896804609745,7.84142253315841,7.43401836466986,8.6966995904601,10.233070941334,9.52141564448017,11.5183999677284,10.0632431264419,9.52146028613713
"rental",0,0,0,0,0,0,0,0,0,0,0,3.26678765880218,3.26678765880218,5.63747731397459,8.71825785547433,9.09878682842288,7.90282081418956,12.0418848167539,0,0,0,0,0,0,0,0,0,0,0,6.98308783415166,1.02827763496144,13.6246786632391,2.2798900288339,10.8630054315027,3.14009661835749,10.2053140096618,5.3128689492326,6.69210659470401,6.77524429967428,9.02339897797566,8.23710546574288,12.1610237192615,9.87886944818304,12.811274533536,10.7256794662599,20.848611838659,13.7880775397172,12.1610843900306,15.0204769934955,25.1960946733291,18.1077820229237,11.275395749,17.2792004020746,9.47212629501725
"states",0,0,0,0,0,0,0,0,0,0,0,16.6969147005445,16.6969147005444,10.2427404718693,21.6487077085374,5.54592720970537,11.6098140827011,8.63874345549739,11.8121442125237,8.34914611005693,7.96125679187337,11.4812189936215,7.67220172201722,7.68757687576876,7.16417910447761,8.38117106773823,7.37972014567758,6.78550891316849,6.92073883563245,0,7.13367609254499,11.0539845758355,7.1078924428351,7.12130356065178,7.11352657004831,9.60144927536232,8.14639905548996,4.99072356215214,7.3615635179153,5.98825568538384,7.1593533487298,6.91509191879577,7.3485868102288,6.37024700562563,7.10478402600795,9.74332111052907,8.00174901617838,4.76746829908176,8.03420862442784,8.27741738365682,8.53609491252766,5.78350040573708,8.22738120472614,8.43611248149977
"space",0,0,0,0,0,0,0,0,0,0,0.907441016333938,3.81125226860254,4.17422867513612,9.60753176043557,14.1059452942506,9.8786828422877,10.5099369590768,9.29319371727748,3.93738140417457,8.72865275142315,4.13418379399952,10.1346562721474,4.88929889298893,14.8831488314883,6.42939150401837,9.87370838117107,7.01552616446233,16.6187464059804,7.95729093601434,15.9301691216585,10.5478791773779,18.573264781491,10.7423053711527,18.3464091732046,11.5096618357488,14.6135265700483,2.5974025974026,3.96989374262102,3.71335504885994,5.98825568538384,5.00384911470362,0,3.4993270524899,7.07805222847295,4.50165379058355,5.13357778941854,4.78064422095902,5.61591604722343,5.62515056612865,8.05001580718273,6.47496480997387,10.6921856240517,7.343447686863,7.79477059694128
"price",0,0,0,0,0,0,0,0,0,0,11.7967332123412,0,4.71869328493647,6.27268602540835,10.2855851103911,11.265164644714,9.57300459450796,10.0130890052356,5.45540796963947,0,2.71674935034255,8.71722182849043,3.65928659286593,7.93357933579336,4.21354764638347,0,3.51734713436842,0,2.86026030706883,0,2.948264781491,6.68380462724936,3.15831824582578,8.8111044055522,3.72584541062802,9.54106280193237,6.37544273907912,7.37265980772475,7.75244299674266,5.41403938678541,7.12086220169362,0,4.97981157469715,4.31761185936848,4.81481231514589,5.97171293871138,5.24704853519895,4.12103191954525,5.56492411467114,5.6395590965574,5.89181580534885,7.33872740559915,6.26402887178013,4.09472126295017
"accommodation",0,0,0,0,0,0,0,0,0,0,0,0,0,5.95508166969147,7.34684650742219,0,3.05521423228978,14.5615183246073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"environment",0,0,0,0,0,0,0,0,0,0,0,5.44464609800363,5.44464609800364,12.2277676950998,18.0242634315425,6.49913344887347,10.5506731488407,8.47513089005235,10.4364326375712,9.77229601518027,7.63052208835342,12.3316796598157,7.64145141451414,15.6826568265683,8.6337543053961,11.0218140068886,9.04734521755798,7.87809085681426,8.42490842490844,9.60174577195854,10.0980077120823,6.49100257069409,9.10614899751894,7.30235365117683,8.93115942028986,9.54106280193237,6.25737898465173,7.14580873671784,7.55700325732898,9.10542987777547,8.73749037721323,6.91509191879577,8.45222072678332,5.8040028273478,7.75067348291777,4.66212676794135,7.06894038769857,3.31298644512461,6.82967959527824,4.32062995300769,6.65594208727124,0,5.62657681562884,0
"belk",0,0,0,0,0,0,0,0,0,0,0,0,0,8.57531760435572,10.579458970688,6.58578856152512,7.49545891655092,10.7329842931937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"botsman",0,0,0,0,0,0,0,0,0,0,0,9.07441016333938,9.07441016333938,6.27268602540835,12.6365759927662,6.93240901213172,8.51386366064751,9.45680628272252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"clothes",0,0,0,0,0,0,0,0,0,0,0,0,0,10.8779491833031,13.4202396202245,0,5.58085799764932,11.7146596858639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"customer",0,0,0,0,0,0,0,0,0,0,0,0,0,7.86070780399274,9.69783738979731,12.6516464471404,9.9803664921466,8.1806282722513,6.54648956356736,16.6982922201139,7.41790692180488,9.56768249468462,6.90344403444034,12.7306273062731,7.53157290470723,16.6475315729047,9.06651332183248,13.9160437032777,9.25882628010287,14.4026186579378,11.6645244215938,16.7737789203085,11.4866224099779,22.6312613156307,12.6086956521739,18.9009661835749,1.06257378984652,0,0.586319218241042,0,0.346420323325635,0,0.242261103633916,0,0.176151670066313,0,0.131176213379974,4.32304328815041,1.39725367381354,4.91187405184031,2.25216167303438,5.39469365577154,2.84728585080914,0
"user",0,0,0,0,0,0,0,0,0,0,0,4.71869328493648,4.71869328493647,6.74909255898367,10.8733328309849,12.3050259965338,10.3062560102575,7.88612565445027,14.1840607210626,13.8519924098672,10.5126387904559,10.1346562721474,9.04059040590406,11.8081180811808,8.95522388059701,11.2514351320321,9.35403488594979,5.75043128234618,8.38594030083391,11.620294599018,10.3550771208226,9.12596401028278,9.5956547978274,8.14725407362704,9.45652173913044,8.27294685990338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"place",0,0,0,0,0,0,0,0,0,0,0,7.07803992740472,7.07803992740472,8.0989110707804,13.8120714339537,8.75216637781628,9.858157922855,8.1479057591623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"industry",0,0,0,0,0,0,0,0,0,0,0,0,0,8.97232304900182,11.0692487378494,6.58578856152512,7.69913986537024,9.75130890052355,22.438330170778,20.7779886148008,16.3477439168439,18.9936215450035,14.760147601476,19.8031980319803,14.7187141216992,19.804822043628,15.5932528272954,11.0408280621047,14.1766035383057,15.9847244953628,16.9665809768638,18.6375321336761,16.1067524978207,24.3210621605311,16.9384057971014,20.9541062801932,11.9244391971665,7.14580873671784,10.6840390879479,6.56247198398231,9.39183987682832,6.67664047332008,8.82907133243604,7.21961327304239,8.41613534761272,9.06233630172865,8.78880629645824,6.58557061652819,9.22669236328592,18.5559686402856,11.8037401970641,11.6156016552198,12.0095967378905,17.2175629008387
"policy",0,0,0,0,0,0,0,0,0,0,0,0,0,7.46370235934664,9.20804762263582,9.61871750433275,8.35091890159206,9.19502617801047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"demand",0,0,0,0,0,0,0,0,0,0,8.16696914700544,0,3.26678765880218,0,1.76324316178133,12.4783362218371,6.59926274174591,10.4712041884817,5.31309297912714,0,2.6458776281597,0,1.7220172201722,0,1.28587830080367,6.37198622273249,2.13724362660533,6.15296147211041,2.57189618891747,13.202400436443,4.59511568123393,11.9537275064267,5.08281365251795,18.8895594447797,6.46739130434783,15.0966183574879,3.42384887839433,3.62961713611064,3.97394136807817,4.26560678958852,4.34949961508852,6.51767284300291,5.24899057873484,6.22868596105618,5.53899140319629,6.65269774751177,5.9758052761988,8.04005247048534,7.33558178752108,6.64012603304338,7.59099135330785,4.51987846834914,7.20745791488405,5.72274296990627
"individual",0,0,0,0,0,0,0,0,0,0,0.907441016333938,3.44827586206897,3.81125226860254,6.74909255898367,10.3835430638234,10.051993067591,9.04343412757774,8.44240837696335,4.3168880455408,0,2.14977557287975,0,1.39913899138991,0,1.04477611940298,0,0.872148744489171,0,0.709219858156028,7.85597381342062,1.88785347043702,0,1.57580634345873,0,1.41908212560386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27209705372615,4.35877230473342,12.1727748691099,0,8.15939278937381,2.03165603590834,13.7491141034727,4.3050430504305,8.36408364083641,4.77611940298507,6.8886337543054,5.13705194556258,6.90051753881541,5.11261787857532,11.620294599018,6.9810411311054,15.1028277634961,7.40293703480186,22.0881110440555,8.8768115942029,18.2367149758454,10.1534828807556,9.98144712430427,11.3355048859935,9.10542987777547,10.9699769053118,10.8892826767244,11.3593539703903,15.8548369917794,12.6437754292042,11.6291251964379,12.6512170237574,11.3530389156099,13.8400385449289,21.5121891344488,16.3080635431329,24.7864303103017,18.1206371161943,17.4148988653182
"technologies",0,0,0,0,0,0,0,0,0,0,0.907441016333938,4.3557168784029,4.71869328493647,13.8951905626134,19.6895486398915,7.97227036395147,11.935703600812,5.92277486910995,6.87855787476281,9.96204933586338,5.90597684857074,8.78809355067328,5.75030750307503,11.5006150061501,6.44087256027555,9.29965556831228,6.92926969522714,0,5.63479074117373,8.12875068194217,7.00514138817481,0,5.84724736806812,11.2854556427278,6.39492753623188,8.57487922705314,1.41676505312869,0,0.781758957654725,0,0.461893764434181,0,0.323014804845222,0,0.23486889342175,0,0.174901617839965,3.31298644512461,1.13225728740062,4.63899216007141,1.97064146390509,0,1.66587470674207,4.44005920078934
"taxi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58578856152512,3.09595042205365,12.729057591623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8461074230537,1.48550724637681,16.304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45763783537812,1.20651518198271,27.7996826225345,5.88155763808935,22.1509620128268
"media",0,0,0,0,0,0,0,0,0,0,0,5.62613430127042,5.62613430127042,8.4959165154265,13.5181975736568,13.0849220103986,11.7727588417566,5.6609947643979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ridesharing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7053726169844,4.56245325355274,11.4201570680628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23080319539002,1.37743816609692,17.6907071234311,4.25817973509069,10.1628021706956
"financial",0,0,0,0,0,0,0,0,0,0,1.36116152450091,0,0.544464609800364,10.2427404718693,12.9304498530631,8.83882149046793,9.53226840474409,7.32984293193717,19.876660341556,18.3111954459203,14.4578313253012,17.9305457122608,13.2995079950799,11.6851168511685,12.1125143513203,12.5143513203215,12.2004983707111,8.16561242093157,11.0279791130855,12.9841789416258,13.2792416452442,12.5964010282776,12.3985784215114,13.2166566083283,12.487922705314,16.3647342995169,4.48642266824085,4.19674481362793,4.88599348534204,4.10154498998895,4.81139337952269,7.70993007038149,5.97577388963659,6.58258857247984,6.16530845232093,7.5955997904662,6.70456201719865,6.54516834280716,7.49217056131051,6.13984256480039,7.61109993967422,6.12370631195689,7.50493554108796,8.92945239269857
"rent",0,0,0,0,0,0,0,0,0,0,0,17.4228675136116,17.4228675136116,8.97232304900182,20.4732122673499,4.85268630849219,10.7950902874239,6.28272251308901,0,0,0,0,0,0,0,0,0,6.44048303622772,0.872885979268958,12.6022913256956,2.75546272493573,22.5578406169666,4.6536578823845,13.5787567893784,5.54951690821256,13.8285024154589,0,5.33100016866252,3.06188925081433,4.51169948898785,3.92609699769054,4.37160983372149,4.22611036339166,5.09619760450052,4.48208138279841,11.8386589837611,6.63168634309866,8.20166156536946,7.92580101180436,12.46160639078,9.37060124673233,19.0029299045647,11.244654270509,11.8401578687716
"regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,13.1805807622505,16.2610202697611,6.23916811091854,9.69521316379956,7.06806282722514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12370631195689,1.07091945433418,10.7054760730143
"lyft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2235701906412,10.9172988567155,6.05366492146597,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9254498714653,1.13994501441695,19.4327097163549,2.97101449275362,16.1231884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50425202364492,1.65895837522622,24.5434260915733,5.69457170161829,11.1001480019733
"businesses",0,0,0,0,0,0,0,0,0,0,0,8.52994555353902,8.52994555353902,0,4.60402381131792,9.61871750433275,6.43631798269046,9.55497382198953,7.44781783681214,0,3.70895346090242,13.0403968816442,5.24292742927429,8.54858548585486,5.51090700344432,14.9253731343284,7.09219858156028,16.6762507188039,8.02743355934846,17.6759410801964,10.8772493573265,20.5012853470437,11.2184000536445,26.9764634882317,12.8019323671498,25.1207729468599,8.02833530106257,9.75459605329736,10.0325732899023,8.1210590801781,9.73826020015398,10.1739283402973,10.2557200538358,8.63522371873699,9.84492111592835,8.59088528025145,9.72161492493805,8.16125929164843,10.46735726331,11.5520000848837,11.2909712447215,16.7672910922629,12.4770615790681,16.4775530340405
"international",0,0,0,0,0,0,0,0,0,0,1.36116152450091,0,0.544464609800364,9.52813067150636,12.0488282721724,5.97920277296359,7.82134843466183,8.24607329842933,17.2675521821632,18.6907020872865,13.2530120481928,19.1353649893692,12.7767527675277,98.3394833948339,27.8989667049369,15.4420206659013,25.8673567184205,10.3507763082231,22.4378458421013,10.5837424986361,24.6866966580977,9.38303341902314,21.5851941259304,0,19.4384057971014,12.0772946859903,0,2.72221285208298,1.56351791530945,0,0.923787528868359,5.16644798530721,2.39569313593539,3.75136768109065,2.77928190549071,5.23834468308014,3.52718262643929,3.5554000874508,3.97494579619368,8.41385832954128,5.17796098934242,0,4.37717078557226,0
"global",0,0,0,0,0,0,0,0,0,0,0.907441016333938,4.90018148820327,5.26315789473684,10.480943738657,15.7712305025996,6.23916811091854,9.49153221498024,6.70811518324608,29.1745730550285,30.0759013282732,22.0174816914718,30.5457122608079,20.9563345633456,27.1217712177122,20.7118254879449,27.9563719862227,21.9570634464251,25.0143760782059,21.2454212454213,24.6590289143481,25.530205655527,20.1799485861183,23.4158117079059,21.6053108026554,23.2487922705314,25.8454106280193,5.19480519480521,4.8772980266487,5.66775244299673,6.89059558318144,6.58198614318708,12.7174104253716,8.90982503364737,11.8203472215498,9.74705907700263,8.32896804609745,9.57586357673807,9.97936160909486,10.8889424235124,14.5082205790468,12.2964005630404,7.14432403061638,11.6441242256971,11.0508140108535
"networks",0,0,0,0,0,0,0,0,0,0,6.35208711433757,3.81125226860254,6.35208711433757,4.92286751361162,9.50192148293272,11.0051993067591,9.12490650710546,6.9044502617801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"carsharing",0,0,0,0,0,0,0,0,0,0,0,2.72232304900181,2.72232304900181,0,1.46936930148444,7.71230502599652,4.23656373544183,10.7657068062827,0,0,0,0,0,0,0,0,0,0,0,8.07419530823786,1.18894601542416,7.39074550128535,1.76356199289211,0,1.58816425120773,0,25.2656434474617,20.3031708551189,25.6026058631922,24.1991154409348,26.481909160893,19.2350832683745,25.0336473755047,18.2613747494602,23.2520204487533,20.0104766893662,22.8829616673954,10.9490161783996,22.1753794266441,14.0079371108039,21.6066760506736,8.40794596800432,19.7355156584443,0
"communities",0,0,0,0,0,0,0,0,0,0,1.81488203266788,10.8892921960073,11.6152450090744,0,6.26930901966693,11.1785095320624,7.86208462442568,7.68979057591623,10.7210626185958,8.15939278937381,7.3706591070163,24.7342310418143,10.1629766297663,12.4846248462485,9.91963260619977,10.2755453501722,9.99616637914509,8.5681426106958,9.29000077936249,18.8216039279869,12.3473650385604,9.70437017994859,11.3189834372695,10.1388050694025,11.207729468599,9.72222222222222,0.826446280991738,2.72221285208298,2.01954397394137,0,1.19322555812163,3.25883642150146,1.93808882907133,5.37931969363941,2.89671635220158,4.66212676794135,3.4543069523393,3.23218189768255,3.81835702240423,5.09379531301958,4.31329177558817,3.88806749965517,4.32617462108016,4.09472126295017
"cars",0,0,0,0,0,0,0,0,0,0,0,0,0,4.68466424682396,5.77951925250547,7.2790294627383,5.82527513623251,9.26047120418848,0,0,0,0,0,0,0,6.601607347876,1.10216599578302,10.2932719953997,2.29132569558102,15.6573922531369,4.66741645244216,18.7660668380463,5.85395292697646,17.4411587205794,7.01690821256039,15.3985507246377,46.9893742621018,40.8331927812449,49.3811074918566,38.8006156052954,47.3826020015396,30.3628173905746,43.4185733512785,34.257772785809,41.0433391254509,31.0633839706653,39.2071126657921,19.8779186707477,38.3281137075403,26.0602206639306,37.7538709028755,21.2385687168664,35.6293202584834,11.5934879131722
"marketing",0,0,0,0,0,0,0,0,0,0,0,4.53720508166969,4.53720508166969,8.01950998185118,12.3427021324693,5.54592720970537,7.73987605513409,6.83900523560209,25.9962049335863,37.9506641366224,22.3954642097803,35.223245924876,22.2170971709717,35.670356703567,23.2491389207807,25.8323765786452,23.720529039678,28.8096607245543,23.1938274491465,21.4402618657938,27.064588688946,37.9820051413882,26.5540132770066,40.3741701870851,27.9528985507246,28.4420289855072,6.96576151121606,3.96989374262102,6.12377850162865,3.60935959119029,5.31177829099309,5.48438324594146,5.57200538358009,4.81307551536158,5.38241214091512,0,4.00816207549919,4.24223874070834,4.57721031076849,5.23023625890404,4.97687512567868,0,4.20718357059858,0
"culture",0,0,0,0,0,0,0,0,0,0,0,5.44464609800363,5.44464609800364,12.4659709618875,18.3181372918394,4.93934142114384,9.93963030238272,4.97382198952879,12.4288425047438,15.6546489563567,10.0874084573588,14.1743444365698,9.64022140221402,13.4686346863469,9.71297359357061,13.3754305396096,10.3411922560859,11.2708453133985,9.9368716389993,12.493180578287,12.0822622107969,14.4601542416452,11.5939113525112,13.1563065781533,11.7572463768116,11.7149758454106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rules",0,0,0,0,0,0,0,0,0,0,0.907441016333938,0,0.362976406533576,13.1805807622505,16.4569361766257,0,6.8436798803291,7.26439790575916,4.7438330170778,0,2.3623907394283,0,1.53751537515375,0,1.14810562571757,0,0.958405213724363,0,0.779362481490141,0,0.803341902313625,0,0.670555890833501,0,0.603864734299517,11.5338164251208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97790378071985,1.04542137208813,9.86679822397629
"food",0,0,0,0,0,0,0,0,0,0,0,4.90018148820327,4.90018148820327,0,2.64486474267199,12.6516464471404,7.04736082914842,7.03534031413613,14.8007590132827,11.5749525616698,10.2527758091188,22.6080793763288,11.5774907749077,24.7232472324723,13.2606199770379,9.5292766934558,12.6605328732988,11.8458884416331,11.9008650923545,17.7304964539007,14.8778920308483,15.8740359897172,14.0749681485952,15.0271575135788,14.1787439613527,13.8285024154589,2.24321133412043,0,1.23778501628665,4.67576128858738,2.92532717474981,0,2.0457604306864,0,1.48750299167109,0,1.10771024631978,4.04022737210318,2.1199710913033,5.68503941185221,3.02634224813995,5.68629871824567,3.55273279294991,4.73606314750863
"design",0,0,0,0,0,0,0,0,0,0,0.453720508166969,5.26315789473684,5.44464609800364,6.82849364791289,11.3631225981463,6.15251299826689,7.6176674858425,6.51178010471204,30.0759013282732,31.2144212523719,22.7498228206945,41.4599574769667,23.8007380073801,78.1672816728167,32.3650975889782,41.50401836969,33.9467126701168,26.6244968372628,31.2134673836801,33.9879978177851,37.1786632390746,20.5012853470437,33.1723999195334,10.5009052504526,30.9239130434783,11.7753623188406,1.06257378984652,0,0.586319218241042,3.85545229058962,2.15550423402617,0,1.50740242261103,0,1.09605483596817,5.18596123624936,2.25914589709954,0,1.86701999518188,6.4127244565693,2.976070782224,0,2.51581078161047,0
"government",0,0,0,0,0,0,0,0,0,0,0.453720508166969,9.80036297640653,9.98185117967333,0,5.38768743877628,5.89254766031197,5.01055134095522,8.1806282722513,19.8292220113852,14.0417457305503,13.3711315851642,17.9305457122608,12.5922509225092,12.3616236162362,11.7106773823192,9.5292766934558,11.3666858347709,7.87809085681426,10.3109656301146,10.2018548827059,12.1304627249357,6.87660668380463,10.8428887547777,9.71635485817743,10.7367149758454,14.5531400966184,10.7438016528926,7.82636194973857,10.4234527687296,10.2538624749724,10.9699769053118,13.8301838375915,12.3553162853297,10.2631757312858,11.8217343022281,10.4766893661603,11.7184083952776,5.13108876257104,11.2141652613828,9.45990558132208,11.4518399356525,12.3932151551509,11.8481088836655,18.746916625555
"safety",0,0,0,0,0,0,0,0,0,0,0,4.3557168784029,4.35571687840291,5.79627949183303,9.50192148293272,8.2322357019064,7.82134843466183,5.92277486910995,3.79506641366224,0,1.88991259154264,0,1.230012300123,0,0.918484500574053,8.43857634902411,2.1755798351543,0,1.76915283298262,0,1.82358611825193,0,1.52216187219205,7.54375377187689,2.1256038647343,0,1.2987012987013,0,0.716612377850161,0,0.423402617397997,0,0.296096904441453,0,0.215296485636604,0,0.160326483019968,3.39379099256667,1.14430257769212,5.68503941185221,2.21194450030162,9.67156790539227,3.5612321536986,12.48149975333
"hotel",0,0,0,0,0,0,0,0,0,0,0,5.98911070780399,5.98911070780399,12.5453720508167,18.7099691055685,0,7.78061224489796,5.89005235602095,4.12713472485769,0,2.05527994330262,0,1.33763837638376,0,0.998851894374282,0,0.833812535940195,0,0.678045358896423,0,0.698907455012853,8.48329048843188,1.46851740092537,11.2854556427278,2.45169082125604,8.93719806763285,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82148035773667,1.28694952744822,7.4845299368362,2.39681973112889,7.10409472126296
"transactions",0,0,0,0,0,0,0,0,0,0,6.35208711433757,4.90018148820327,7.4410163339383,5.16107078039928,10.3835430638234,9.01213171577123,8.55459985041138,5.17015706806283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"collaborativeconomy",0,0,0,0,0,0,0,0,0,0,0,0,0,6.98729582577133,8.62029990204205,7.01906412478337,6.88441607009295,6.25000000000001,0,8.44402277039848,2.10252775809119,0,1.36838868388684,7.87207872078721,2.49138920780712,8.49598163030999,3.49817903009392,9.43070730304773,4.12282752708284,15.6573922531369,6.55526992287918,50.1928020565553,10.708777576611,58.0567290283645,15.4528985507246,53.2004830917874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"driver",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19237435008665,3.38110375040069,9.03141361256545,6.35673624288425,0,3.16560359083393,0,2.06027060270603,0,1.53846153846154,0,1.28426298639064,0,1.04434572519679,0,1.07647814910026,0,0.898544893716891,10.0181050090525,1.81159420289855,11.4130434782609,0,0,0,3.28123599199116,1.53964588144727,0,1.07671601615074,0,0.782896311405835,0,0.583005392799881,0,0.481811611659842,4.32062995300769,1.35732957973054,13.2680303425733,3.46773918546307,8.73211642821905
